0.0005611,0.000421761,-0.00106882,-0.000511138,0.0121217,-0.000611348,-0.00153108,0.0722711,0,1.11022e-10,-0.0035489,-0.000735661,-0.000289746,0.000947582,0.00197686,0.00868648,0.00161901,-0.00416149,0.000229589,0.0454816,-0.048118,-1.12733e-05,0.000127862,9.59815e-05,-0.000243451,-0.000116655,0.00275482,-0.000121809,-0.000361992,0.0201478,2.77556e-11,5.55112e-11,-0.000989384,-4.28819e-09,2.95739e-09,2.50151e-09,-2.64291e-09,8.33075e-09,-2.19345e-09,-1.83225e-09,2.44479e-09,8.26236e-11,5.31279e-11,-4.66547e-10,3.03773e-06,2.27798e-06,-5.78231e-06,-2.77562e-06,6.54565e-05,-2.54072e-06,-8.86556e-06,0.000952232,-3.38271e-11,1.30538e-10,-4.67602e-05,7.44226e-09,-6.62108e-09,-4.49921e-09,5.41366e-09,-1.64497e-08,4.2953e-09,2.92895e-09,-4.59569e-09,4.09352e-11,-3.45645e-11,1.93416e-09,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,-8.27181e-19,0,0,0,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,0,0,0,0,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,0,0,0,0,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,0,0,0,0,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,0,0,0,0,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,0,0,0,0,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,0,0,0,0,
0.000380052,0.000294823,-0.000742275,-0.000341455,0.00836822,-0.000817555,-0.000764751,0.0559941,0,-5.55112e-11,-0.00274902,-0.000460968,-0.000182706,0.000595644,0.00123337,0.0053457,0.00102624,-0.00259437,0.000139512,0.0346364,-0.0367014,-6.85004e-06,0.000109432,8.61684e-05,-0.000216985,-9.8181e-05,0.00244646,-0.000235753,-0.000226016,0.0142111,-1.38778e-11,-8.32667e-11,-0.000697696,5.95e-09,-1.81201e-08,6.7013e-09,1.53678e-08,1.01231e-08,1.30328e-08,1.4936e-09,-2.48379e-09,-3.40186e-10,-1.92233e-10,1.41363e-08,1.9323e-06,1.48273e-06,-3.74289e-06,-1.74525e-06,4.2256e-05,-3.28069e-06,-4.49578e-06,0.000919584,-2.06107e-10,1.87242e-10,-4.51519e-05,4.29249e-09,4.00682e-08,-1.65366e-08,-3.84653e-08,-1.70553e-08,-2.9071e-08,-8.62338e-09,1.64698e-08,-4.3774e-12,-5.08947e-11,-4.65239e-08,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,0,0,0,0,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,0,0,0,0,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,0,0,0,0,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,0,0,0,0,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,0,0,0,0,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,0,0,0,0,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,0,0,0,0,
0.000256756,0.000197195,-0.000492674,-0.000228065,0.00553263,-0.000852285,-0.00027235,0.0366523,-1.11022e-10,-1.11022e-10,-0.00179884,-0.000237745,-9.51747e-05,0.000308743,0.000631823,0.00267908,0.00054092,-0.0013291,5.92834e-05,0.021942,-0.0233142,-2.90932e-06,2.8294e-05,2.16435e-05,-5.42173e-05,-2.52531e-05,0.00060967,-8.20742e-05,-3.88733e-05,0.00705788,-5.55112e-11,-5.89806e-11,-0.000346406,-2.09717e-08,-1.07152e-08,1.89341e-09,1.61439e-08,2.75425e-09,-5.0956e-09,-4.34875e-09,-9.00665e-09,9.84468e-12,3.99357e-10,-4.02682e-09,3.12535e-07,2.39313e-07,-5.98848e-07,-2.78966e-07,6.73526e-06,-9.06934e-07,-4.29426e-07,7.74265e-05,8.67362e-13,8.61941e-11,-3.80066e-06,3.85622e-08,1.94624e-08,-5.21154e-09,-2.99313e-08,-5.86015e-09,9.74571e-09,8.55838e-09,1.61079e-08,-2.56075e-13,3.55963e-11,6.71473e-09,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,0,0,0,0,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,0,0,0,0,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,0,0,0,0,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,0,0,0,0,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,0,0,0,0,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,0,0,0,0,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,0,0,0,0,
0.000151835,0.000117164,-0.000291817,-0.000134105,0.00327186,-0.000579044,-0.000104928,0.0218275,-1.11022e-10,-1.11022e-10,-0.0010711,-0.000116546,-4.7194e-05,0.000152238,0.000307215,0.00126732,0.000269785,-0.00064458,1.99751e-05,0.0127723,-0.0136185,-9.79765e-07,6.85878e-06,5.26781e-06,-1.31613e-05,-6.09214e-06,0.000147797,-2.27984e-05,-7.25234e-06,0.00326597,-2.77556e-11,-5.55112e-11,-0.000160272,5.12813e-09,-9.57415e-10,-6.61658e-09,-5.34424e-09,2.37266e-09,8.71992e-10,-1.95813e-09,6.32091e-09,-4.65865e-10,1.83791e-10,7.63613e-09,3.97688e-08,3.04718e-08,-7.60451e-08,-3.5445e-08,8.55675e-07,-1.3216e-07,-4.17083e-08,1.88007e-05,-1.0842e-12,-8.63025e-11,-9.22733e-07,-9.52683e-09,-2.6468e-11,1.26335e-08,9.83601e-09,-3.84996e-09,-3.34148e-10,2.45515e-09,-1.04804e-08,-5.73487e-11,-2.43175e-10,-1.22008e-08,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,0,0,0,0,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,0,0,0,0,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,0,0,0,0,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,0,0,0,0,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,0,0,0,0,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,0,0,0,0,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,0,0,0,0,
7.9068e-05,6.11662e-05,-0.000152094,-6.96232e-05,0.00170385,-0.000322375,-3.90554e-05,0.0121357,-1.11022e-10,1.11022e-10,-0.000595477,-5.98323e-05,-2.45274e-05,7.86525e-05,0.000156317,0.000624898,0.000140765,-0.000326783,6.86023e-06,0.00742467,-0.0079499,-3.34732e-07,2.30597e-05,1.78285e-05,-4.43486e-05,-2.03198e-05,0.000496917,-9.259e-05,-1.24588e-05,0.0030058,-1.11022e-10,-5.55112e-11,-0.000147489,-2.19561e-08,7.17195e-09,-5.11686e-09,1.8721e-08,1.95018e-09,6.32795e-09,2.45072e-09,-1.30042e-08,-3.20077e-10,-1.06818e-08,-5.33576e-09,1.21871e-07,9.36755e-08,-2.34315e-07,-1.07209e-07,2.62761e-06,-4.95154e-07,-6.15157e-08,-3.10955e-05,1.5786e-10,2.6975e-10,1.52636e-06,4.30425e-08,-1.371e-08,1.05832e-08,-3.63646e-08,-2.44947e-09,-1.21585e-08,-5.21141e-09,2.35931e-08,-6.07369e-10,2.05479e-08,7.2179e-09,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,0,0,0,0,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,0,0,0,0,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,0,0,0,0,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,0,0,0,0,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,0,0,0,0,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,0,0,0,0,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,0,0,0,0,
5.7217e-05,4.46811e-05,-0.00011042,-4.9801e-05,0.00123305,-0.00029036,1.44316e-05,0.0082289,0,0,-0.000403712,-3.43635e-05,-1.42835e-05,4.5485e-05,8.89082e-05,0.000343342,8.4391e-05,-0.000186811,2.8194e-06,0.00458964,-0.00493977,-1.38348e-07,-1.18239e-08,-9.24261e-09,2.2829e-08,1.02696e-08,-2.54699e-07,5.99937e-08,-2.9976e-09,0.000401811,0,0,-1.97166e-05,5.36473e-12,-5.60714e-12,-6.96144e-13,-3.01302e-12,-3.53343e-12,5.03332e-12,-3.60949e-12,1.3174e-12,-3.89789e-12,3.89906e-12,-7.67229e-13,6.83047e-12,-3.90313e-12,-8.89046e-12,4.77049e-12,-8.67362e-13,1.05168e-11,-8.34836e-12,5.31541e-06,0,1.0842e-13,-2.60849e-07,-1.18402e-11,5.88054e-12,5.87875e-12,-8.89333e-12,-2.98848e-12,-2.94323e-12,-5.83079e-12,-1.87323e-12,1.18101e-11,2.95214e-12,5.87971e-14,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,1.98523e-17,1.65436e-18,-3.30872e-18,1.24077e-17,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,4.23516e-16,1.32349e-17,-7.94093e-17,2.64698e-16,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,-4.49986e-16,-2.64698e-17,5.29396e-17,-2.91168e-16,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,-1.27055e-15,-1.05879e-16,2.11758e-16,-8.47033e-16,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,-5.50571e-15,-4.23516e-16,8.47033e-16,-3.38813e-15,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,-3.81165e-15,0,8.47033e-16,-2.5411e-15,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,-2.1684e-13,-2.71051e-14,2.71051e-14,-1.35525e-13,
3.7801e-05,2.93817e-05,-7.28326e-05,-3.3092e-05,0.000814601,-0.000173116,-4.46326e-06,0.00511517,-5.55112e-11,-5.55112e-11,-0.00025097,-2.13757e-05,-8.99263e-06,2.84779e-05,5.4776e-05,0.000203683,5.23769e-05,-0.000113876,1.23317e-06,0.0030082,-0.00325612,-6.12635e-08,1.0186e-06,7.88487e-07,-1.95974e-06,-8.96255e-07,2.19502e-05,-4.22228e-06,-4.51243e-07,0.000830968,-4.16334e-11,1.38778e-11,-4.07722e-05,1.16264e-10,8.84528e-12,2.496e-10,1.51024e-10,7.84967e-09,1.96856e-10,-2.37861e-09,-3.98765e-09,3.763e-10,6.26033e-11,-8.28701e-10,8.17651e-09,6.57579e-09,-1.54428e-08,-7.11204e-09,1.77082e-07,-3.38147e-08,-3.70092e-09,7.0846e-06,-3.12359e-10,2.30718e-10,-3.4763e-07,-1.30975e-10,1.3614e-10,1.62466e-11,-1.15773e-10,-1.70654e-08,-3.46058e-11,4.3569e-09,8.92523e-09,-1.28538e-10,-1.58059e-10,9.36419e-10,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,0,0,0,0,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,0,0,0,0,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,0,0,0,0,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,0,0,0,0,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,0,0,0,0,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,0,0,0,0,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,0,0,0,0,
2.48618e-05,1.93107e-05,-4.78908e-05,-2.17835e-05,0.000535758,-0.000112041,-4.2939e-06,0.00357164,-2.77556e-10,1.11022e-10,-0.000175239,-1.51772e-05,-6.46607e-06,2.03563e-05,3.85055e-05,0.000137465,3.75841e-05,-7.95312e-05,6.99434e-07,0.0021811,-0.0023771,-3.38965e-08,7.34106e-06,5.69962e-06,-1.41391e-05,-6.4352e-06,0.000158194,-3.27886e-05,-1.48795e-06,0.000897156,-1.66533e-10,5.55112e-11,-4.40183e-05,3.71346e-09,1.60677e-09,-5.06733e-09,-4.16424e-09,-3.99456e-09,-1.65227e-09,3.19077e-10,-2.13095e-10,-5.48406e-10,2.3321e-09,4.10921e-09,6.93519e-08,5.38507e-08,-1.33534e-07,-6.0775e-08,1.49352e-06,-3.0716e-07,-1.57301e-08,2.9386e-05,2.8463e-10,-2.06622e-10,-1.4418e-06,-8.00408e-09,-2.8352e-09,1.06525e-08,8.68708e-09,8.18011e-09,3.59951e-09,-1.79772e-09,-5.62638e-10,8.3062e-10,-7.04418e-09,-1.04353e-08,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,0,0,0,0,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,0,0,0,0,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,0,0,0,0,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,0,0,0,0,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,0,0,0,0,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,0,0,0,0,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,0,0,0,0,
2.02187e-05,1.57092e-05,-3.89509e-05,-1.77086e-05,0.00043571,-9.17377e-05,-3.02879e-06,0.00279697,-4.16334e-11,-1.38778e-11,-0.000137229,-1.22663e-05,-5.29449e-06,1.65655e-05,3.07985e-05,0.00010519,3.08398e-05,-6.3286e-05,4.97331e-07,0.00175387,-0.00192718,-2.42376e-08,6.90383e-06,5.36387e-06,-1.32999e-05,-6.0471e-06,0.000148777,-3.13056e-05,-1.04849e-06,0.000900456,-1.73472e-11,1.73472e-12,-4.41795e-05,-4.50458e-10,-1.29471e-09,2.06622e-10,-6.00216e-10,-5.30545e-10,-1.54241e-09,-1.23535e-10,4.76833e-10,4.34882e-11,-1.03018e-10,-7.31528e-10,-1.51378e-05,-1.17602e-05,2.91615e-05,1.32613e-05,-0.000326219,6.8462e-05,2.43469e-06,-0.000769724,1.11022e-10,2.77556e-11,3.77652e-05,6.16256e-10,2.44275e-09,3.7698e-10,7.91807e-10,1.40483e-09,3.04822e-09,-4.26647e-11,-8.10404e-10,3.10366e-11,6.01902e-11,1.47863e-09,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,4.96308e-17,9.92617e-18,-1.48893e-17,-2.97785e-17,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,9.79382e-16,1.45584e-16,-3.57342e-16,-6.08805e-16,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,-1.05879e-15,-1.58819e-16,3.70577e-16,6.61744e-16,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,-3.12343e-15,-4.76456e-16,1.16467e-15,1.95876e-15,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,-1.27055e-14,-1.69407e-15,4.65868e-15,7.6233e-15,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,-9.31736e-15,-1.48231e-15,3.17637e-15,5.71747e-15,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,-5.42101e-13,-6.77626e-14,2.03288e-13,3.38813e-13,
1.53652e-05,1.03674e-05,-2.69837e-05,-2.08824e-05,0.0001944,-6.00588e-05,2.14363e-05,0.0014213,-0.000677445,0.00075129,-6.97348e-05,-1.4542e-05,-9.40979e-06,2.48671e-05,2.16679e-05,-0.000148893,5.4497e-05,-2.64816e-05,-0.00127304,0.000761041,-0.000844166,6.24607e-05,6.18192e-06,4.096e-06,-1.07312e-05,-8.75662e-06,7.16722e-05,-2.3719e-05,9.7733e-06,0.000439231,-0.000246506,0.000273535,-2.15504e-05,-1.31e-07,-2.02851e-07,4.20765e-07,-3.65219e-07,-1.16617e-05,1.16616e-06,1.59388e-06,-1.90309e-05,-2.36993e-05,2.63377e-05,9.33819e-07,-1.09784e-06,-8.09176e-07,2.04144e-06,1.17016e-06,-1.98129e-05,4.73221e-06,-5.20174e-07,-0.000159122,3.54744e-06,-3.97884e-06,7.80779e-06,9.79572e-07,1.24063e-06,-2.68732e-06,1.41408e-06,6.29904e-05,-7.17781e-06,-7.58669e-06,0.000269813,0.000166974,-0.000185386,-1.32382e-05,0.0538832,0.0222603,-0.0710839,-0.0294361,0.017735,-0.0472491,0.0429036,5.45939e-17,1.07533e-17,-1.32349e-17,4.1359e-17,0.0222603,0.0756811,-0.0648355,-0.0391866,0.0322251,-0.263187,0.00474335,1.07203e-15,2.24993e-16,-3.44107e-16,7.14684e-16,-0.0710839,-0.0648355,0.231105,0.0651523,-0.0314202,0.199255,-0.079803,-1.1382e-15,-2.38228e-16,3.44107e-16,-7.94093e-16,-0.0294361,-0.0391866,0.0651523,0.321811,0.755143,-0.11471,-0.225681,-3.38813e-15,-6.88214e-16,1.00585e-15,-2.22346e-15,0.017735,0.0322251,-0.0314202,0.755143,3.55184,-0.317155,-1.06944,-1.37643e-14,-2.75286e-15,4.02341e-15,-8.68209e-15,-0.0472491,-0.263187,0.199255,-0.11471,-0.317155,7.7217,-5.04199,-9.74088e-15,-1.90582e-15,2.75286e-15,-6.77626e-15,0.0429036,0.00474333,-0.079803,-0.225681,-1.06944,-5.04199,134.545,-5.82759e-13,-1.35525e-13,1.76183e-13,-3.93023e-13,
